date,entity,entity_type,value
2024-10-21,neon-sign,product_type,56.6
2024-10-28,neon-sign,product_type,53.9
2024-11-04,neon-sign,product_type,55.3
2024-11-11,neon-sign,product_type,57.4
2024-11-18,neon-sign,product_type,54.8
2024-11-25,neon-sign,product_type,55.3
2024-12-02,neon-sign,product_type,58.6
2024-12-09,neon-sign,product_type,53.4
2024-12-16,neon-sign,product_type,54.1
2024-12-23,neon-sign,product_type,52.2
2024-12-30,neon-sign,product_type,53.4
2025-01-06,neon-sign,product_type,56.4
2025-01-13,neon-sign,product_type,57.9
2025-01-20,neon-sign,product_type,53.5
2025-01-27,neon-sign,product_type,57.7
2025-02-03,neon-sign,product_type,58.2
2025-02-10,neon-sign,product_type,53.6
2025-02-17,neon-sign,product_type,58.3
2025-02-24,neon-sign,product_type,61.3
2025-03-03,neon-sign,product_type,61.4
2025-03-10,neon-sign,product_type,73.0
2025-03-17,neon-sign,product_type,65.1
2025-03-24,neon-sign,product_type,62.0
2025-03-31,neon-sign,product_type,67.3
2025-04-07,neon-sign,product_type,89.2
2025-04-14,neon-sign,product_type,85.8
2025-04-21,neon-sign,product_type,87.5
2025-04-28,neon-sign,product_type,92.8
2025-05-05,neon-sign,product_type,99.5
2025-05-12,neon-sign,product_type,107.7
2025-05-19,neon-sign,product_type,102.5
2025-05-26,neon-sign,product_type,98.7
2025-06-02,neon-sign,product_type,86.9
2025-06-09,neon-sign,product_type,85.0
2025-06-16,neon-sign,product_type,86.6
2025-06-23,neon-sign,product_type,87.5
2025-06-30,neon-sign,product_type,84.5
2025-07-07,neon-sign,product_type,61.8
2025-07-14,neon-sign,product_type,69.8
2025-07-21,neon-sign,product_type,68.7
2025-07-28,neon-sign,product_type,61.5
2025-08-04,neon-sign,product_type,56.9
2025-08-11,neon-sign,product_type,59.4
2025-08-18,neon-sign,product_type,59.1
2025-08-25,neon-sign,product_type,54.1
2025-09-01,neon-sign,product_type,57.2
2025-09-08,neon-sign,product_type,54.2
2025-09-15,neon-sign,product_type,55.3
2025-09-22,neon-sign,product_type,51.3
2025-09-29,neon-sign,product_type,41.2
2025-10-06,neon-sign,product_type,51.4
2025-10-13,neon-sign,product_type,55.3
2025-10-20,neon-sign,product_type,53.0
2025-10-27,neon-sign,product_type,55.5
2025-11-03,neon-sign,product_type,56.8
2025-11-10,neon-sign,product_type,52.5
2025-11-17,neon-sign,product_type,52.1
2025-11-24,neon-sign,product_type,46.8
2025-12-01,neon-sign,product_type,48.7
2025-12-08,neon-sign,product_type,49.2
2025-12-15,neon-sign,product_type,54.9
2025-12-22,neon-sign,product_type,52.2
2025-12-29,neon-sign,product_type,51.5
2026-01-05,neon-sign,product_type,51.3
2026-01-12,neon-sign,product_type,50.9
2026-01-19,neon-sign,product_type,55.9
2026-01-26,neon-sign,product_type,53.4
2026-02-02,neon-sign,product_type,57.9
2026-02-09,neon-sign,product_type,48.3
2026-02-16,neon-sign,product_type,56.4
2026-02-23,neon-sign,product_type,53.3
2026-03-02,neon-sign,product_type,62.9
2026-03-09,neon-sign,product_type,67.7
2026-03-16,neon-sign,product_type,62.4
2026-03-23,neon-sign,product_type,65.0
2026-03-30,neon-sign,product_type,60.4
2026-04-06,neon-sign,product_type,82.4
2026-04-13,neon-sign,product_type,77.5
2026-04-20,neon-sign,product_type,82.0
2026-04-27,neon-sign,product_type,83.2
2026-05-04,neon-sign,product_type,97.1
2026-05-11,neon-sign,product_type,91.3
2026-05-18,neon-sign,product_type,92.0
2026-05-25,neon-sign,product_type,91.6
2026-06-01,neon-sign,product_type,80.9
2026-06-08,neon-sign,product_type,78.7
2026-06-15,neon-sign,product_type,75.0
2026-06-22,neon-sign,product_type,78.3
2026-06-29,neon-sign,product_type,81.2
2026-07-06,neon-sign,product_type,62.1
2026-07-13,neon-sign,product_type,64.1
2026-07-20,neon-sign,product_type,64.9
2026-07-27,neon-sign,product_type,61.0
2026-08-03,neon-sign,product_type,48.7
2026-08-10,neon-sign,product_type,54.6
2026-08-17,neon-sign,product_type,53.3
2024-08-26,acrylic-night-light,product_type,38.7
2024-09-02,acrylic-night-light,product_type,45.4
2024-09-09,acrylic-night-light,product_type,43.2
2024-09-16,acrylic-night-light,product_type,42.3
2024-09-23,acrylic-night-light,product_type,42.6
2024-09-30,acrylic-night-light,product_type,44.7
2024-10-07,acrylic-night-light,product_type,50.4
2024-10-14,acrylic-night-light,product_type,50.0
2024-10-21,acrylic-night-light,product_type,52.1
2024-10-28,acrylic-night-light,product_type,49.4
2024-11-04,acrylic-night-light,product_type,74.8
2024-11-11,acrylic-night-light,product_type,75.4
2024-11-18,acrylic-night-light,product_type,75.1
2024-11-25,acrylic-night-light,product_type,74.4
2024-12-02,acrylic-night-light,product_type,94.5
2024-12-09,acrylic-night-light,product_type,92.6
2024-12-16,acrylic-night-light,product_type,89.7
2024-12-23,acrylic-night-light,product_type,90.5
2024-12-30,acrylic-night-light,product_type,94.6
2025-01-06,acrylic-night-light,product_type,74.9
2025-01-13,acrylic-night-light,product_type,74.0
2025-01-20,acrylic-night-light,product_type,77.7
2025-01-27,acrylic-night-light,product_type,78.5
2025-02-03,acrylic-night-light,product_type,56.2
2025-02-10,acrylic-night-light,product_type,57.4
2025-02-17,acrylic-night-light,product_type,52.8
2025-02-24,acrylic-night-light,product_type,51.0
2025-03-03,acrylic-night-light,product_type,42.8
2025-03-10,acrylic-night-light,product_type,46.4
2025-03-17,acrylic-night-light,product_type,42.0
2025-03-24,acrylic-night-light,product_type,39.1
2025-03-31,acrylic-night-light,product_type,45.4
2025-04-07,acrylic-night-light,product_type,41.1
2025-04-14,acrylic-night-light,product_type,37.7
2025-04-21,acrylic-night-light,product_type,43.2
2025-04-28,acrylic-night-light,product_type,41.9
2025-05-05,acrylic-night-light,product_type,48.0
2025-05-12,acrylic-night-light,product_type,43.3
2025-05-19,acrylic-night-light,product_type,44.9
2025-05-26,acrylic-night-light,product_type,43.2
2025-06-02,acrylic-night-light,product_type,41.6
2025-06-09,acrylic-night-light,product_type,42.0
2025-06-16,acrylic-night-light,product_type,46.8
2025-06-23,acrylic-night-light,product_type,45.9
2025-06-30,acrylic-night-light,product_type,39.3
2025-07-07,acrylic-night-light,product_type,40.1
2025-07-14,acrylic-night-light,product_type,40.4
2025-07-21,acrylic-night-light,product_type,47.2
2025-07-28,acrylic-night-light,product_type,39.0
2025-08-04,acrylic-night-light,product_type,46.9
2025-08-11,acrylic-night-light,product_type,45.8
2025-08-18,acrylic-night-light,product_type,45.2
2025-08-25,acrylic-night-light,product_type,43.4
2025-09-01,acrylic-night-light,product_type,50.9
2025-09-08,acrylic-night-light,product_type,47.8
2025-09-15,acrylic-night-light,product_type,43.2
2025-09-22,acrylic-night-light,product_type,44.0
2025-09-29,acrylic-night-light,product_type,42.8
2025-10-06,acrylic-night-light,product_type,63.1
2025-10-13,acrylic-night-light,product_type,63.9
2025-10-20,acrylic-night-light,product_type,63.0
2025-10-27,acrylic-night-light,product_type,59.4
2025-11-03,acrylic-night-light,product_type,80.5
2025-11-10,acrylic-night-light,product_type,81.8
2025-11-17,acrylic-night-light,product_type,82.2
2025-11-24,acrylic-night-light,product_type,85.2
2025-12-01,acrylic-night-light,product_type,105.3
2025-12-08,acrylic-night-light,product_type,105.6
2025-12-15,acrylic-night-light,product_type,100.2
2025-12-22,acrylic-night-light,product_type,95.1
2025-12-29,acrylic-night-light,product_type,98.6
2026-01-05,acrylic-night-light,product_type,90.1
2026-01-12,acrylic-night-light,product_type,87.4
2026-01-19,acrylic-night-light,product_type,85.8
2026-01-26,acrylic-night-light,product_type,85.8
2026-02-02,acrylic-night-light,product_type,59.5
2026-02-09,acrylic-night-light,product_type,58.3
2026-02-16,acrylic-night-light,product_type,68.2
2026-02-23,acrylic-night-light,product_type,67.3
2026-03-02,acrylic-night-light,product_type,47.7
2026-03-09,acrylic-night-light,product_type,45.0
2026-03-16,acrylic-night-light,product_type,50.9
2026-03-23,acrylic-night-light,product_type,50.0
2026-03-30,acrylic-night-light,product_type,52.5
2026-04-06,acrylic-night-light,product_type,50.7
2026-04-13,acrylic-night-light,product_type,44.7
2026-04-20,acrylic-night-light,product_type,52.2
2026-04-27,acrylic-night-light,product_type,47.4
2026-05-04,acrylic-night-light,product_type,50.1
2026-05-11,acrylic-night-light,product_type,47.5
2026-05-18,acrylic-night-light,product_type,51.2
2026-05-25,acrylic-night-light,product_type,41.4
2026-06-01,acrylic-night-light,product_type,50.9
2026-06-08,acrylic-night-light,product_type,46.2
2026-06-15,acrylic-night-light,product_type,49.1
2026-06-22,acrylic-night-light,product_type,52.7
2026-06-29,acrylic-night-light,product_type,46.6
2026-07-06,acrylic-night-light,product_type,46.3
2026-07-13,acrylic-night-light,product_type,48.1
2026-07-20,acrylic-night-light,product_type,48.0
2026-07-27,acrylic-night-light,product_type,46.3
2026-08-03,acrylic-night-light,product_type,50.2
2026-08-10,acrylic-night-light,product_type,50.4
2026-08-17,acrylic-night-light,product_type,51.4
2024-08-26,wood-photo-frame,product_type,71.0
2024-09-02,wood-photo-frame,product_type,67.0
2024-09-09,wood-photo-frame,product_type,69.0
2024-09-16,wood-photo-frame,product_type,68.2
2024-09-23,wood-photo-frame,product_type,67.8
2024-09-30,wood-photo-frame,product_type,65.8
2024-10-07,wood-photo-frame,product_type,68.1
2024-10-14,wood-photo-frame,product_type,63.8
2024-10-21,wood-photo-frame,product_type,65.8
2024-10-28,wood-photo-frame,product_type,64.8
2024-11-04,wood-photo-frame,product_type,65.1
2024-11-11,wood-photo-frame,product_type,68.3
2024-11-18,wood-photo-frame,product_type,60.3
2024-11-25,wood-photo-frame,product_type,56.6
2024-12-02,wood-photo-frame,product_type,61.5
2024-12-09,wood-photo-frame,product_type,59.4
2024-12-16,wood-photo-frame,product_type,53.3
2024-12-23,wood-photo-frame,product_type,67.1
2024-12-30,wood-photo-frame,product_type,63.1
2025-01-06,wood-photo-frame,product_type,63.2
2025-01-13,wood-photo-frame,product_type,59.9
2025-01-20,wood-photo-frame,product_type,61.5
2025-01-27,wood-photo-frame,product_type,58.5
2025-02-03,wood-photo-frame,product_type,64.4
2025-02-10,wood-photo-frame,product_type,62.0
2025-02-17,wood-photo-frame,product_type,60.9
2025-02-24,wood-photo-frame,product_type,60.6
2025-03-03,wood-photo-frame,product_type,76.6
2025-03-10,wood-photo-frame,product_type,72.1
2025-03-17,wood-photo-frame,product_type,67.9
2025-03-24,wood-photo-frame,product_type,71.4
2025-03-31,wood-photo-frame,product_type,71.2
2025-04-07,wood-photo-frame,product_type,93.5
2025-04-14,wood-photo-frame,product_type,93.0
2025-04-21,wood-photo-frame,product_type,89.1
2025-04-28,wood-photo-frame,product_type,91.8
2025-05-05,wood-photo-frame,product_type,102.0
2025-05-12,wood-photo-frame,product_type,103.9
2025-05-19,wood-photo-frame,product_type,101.7
2025-05-26,wood-photo-frame,product_type,105.7
2025-06-02,wood-photo-frame,product_type,92.0
2025-06-09,wood-photo-frame,product_type,83.1
2025-06-16,wood-photo-frame,product_type,85.7
2025-06-23,wood-photo-frame,product_type,84.0
2025-06-30,wood-photo-frame,product_type,85.5
2025-07-07,wood-photo-frame,product_type,61.6
2025-07-14,wood-photo-frame,product_type,59.5
2025-07-21,wood-photo-frame,product_type,60.4
2025-07-28,wood-photo-frame,product_type,58.9
2025-08-04,wood-photo-frame,product_type,53.7
2025-08-11,wood-photo-frame,product_type,46.0
2025-08-18,wood-photo-frame,product_type,48.7
2025-08-25,wood-photo-frame,product_type,48.9
2025-09-01,wood-photo-frame,product_type,46.2
2025-09-08,wood-photo-frame,product_type,43.5
2025-09-15,wood-photo-frame,product_type,48.1
2025-09-22,wood-photo-frame,product_type,37.2
2025-09-29,wood-photo-frame,product_type,39.7
2025-10-06,wood-photo-frame,product_type,44.3
2025-10-13,wood-photo-frame,product_type,39.2
2025-10-20,wood-photo-frame,product_type,38.5
2025-10-27,wood-photo-frame,product_type,39.5
2025-11-03,wood-photo-frame,product_type,38.0
2025-11-10,wood-photo-frame,product_type,41.8
2025-11-17,wood-photo-frame,product_type,42.1
2025-11-24,wood-photo-frame,product_type,39.2
2025-12-01,wood-photo-frame,product_type,41.6
2025-12-08,wood-photo-frame,product_type,33.8
2025-12-15,wood-photo-frame,product_type,37.7
2025-12-22,wood-photo-frame,product_type,41.1
2025-12-29,wood-photo-frame,product_type,39.5
2026-01-05,wood-photo-frame,product_type,40.6
2026-01-12,wood-photo-frame,product_type,34.0
2026-01-19,wood-photo-frame,product_type,38.1
2026-01-26,wood-photo-frame,product_type,33.5
2026-02-02,wood-photo-frame,product_type,37.7
2026-02-09,wood-photo-frame,product_type,39.3
2026-02-16,wood-photo-frame,product_type,32.5
2026-02-23,wood-photo-frame,product_type,28.8
2026-03-02,wood-photo-frame,product_type,46.3
2026-03-09,wood-photo-frame,product_type,41.6
2026-03-16,wood-photo-frame,product_type,39.3
2026-03-23,wood-photo-frame,product_type,38.5
2026-03-30,wood-photo-frame,product_type,32.1
2026-04-06,wood-photo-frame,product_type,51.9
2026-04-13,wood-photo-frame,product_type,48.9
2026-04-20,wood-photo-frame,product_type,49.8
2026-04-27,wood-photo-frame,product_type,48.9
2026-05-04,wood-photo-frame,product_type,45.8
2026-05-11,wood-photo-frame,product_type,56.5
2026-05-18,wood-photo-frame,product_type,54.6
2026-05-25,wood-photo-frame,product_type,54.0
2026-06-01,wood-photo-frame,product_type,44.2
2026-06-08,wood-photo-frame,product_type,44.1
2026-06-15,wood-photo-frame,product_type,43.6
2026-06-22,wood-photo-frame,product_type,43.1
2026-06-29,wood-photo-frame,product_type,42.9
2026-07-06,wood-photo-frame,product_type,30.8
2026-07-13,wood-photo-frame,product_type,34.9
2026-07-20,wood-photo-frame,product_type,26.5
2026-07-27,wood-photo-frame,product_type,27.0
2026-08-03,wood-photo-frame,product_type,27.9
2026-08-10,wood-photo-frame,product_type,21.9
2026-08-17,wood-photo-frame,product_type,24.6
2024-08-26,acrylic-keychain,product_type,49.8
2024-09-02,acrylic-keychain,product_type,50.3
2024-09-09,acrylic-keychain,product_type,54.0
2024-09-16,acrylic-keychain,product_type,52.6
2024-09-23,acrylic-keychain,product_type,46.5
2024-09-30,acrylic-keychain,product_type,51.7
2024-10-07,acrylic-keychain,product_type,55.6
2024-10-14,acrylic-keychain,product_type,62.4
2024-10-21,acrylic-keychain,product_type,63.9
2024-10-28,acrylic-keychain,product_type,64.3
2024-11-04,acrylic-keychain,product_type,75.5
2024-11-11,acrylic-keychain,product_type,73.1
2024-11-18,acrylic-keychain,product_type,75.6
2024-11-25,acrylic-keychain,product_type,71.8
2024-12-02,acrylic-keychain,product_type,91.6
2024-12-09,acrylic-keychain,product_type,88.2
2024-12-16,acrylic-keychain,product_type,85.6
2024-12-23,acrylic-keychain,product_type,87.7
2024-12-30,acrylic-keychain,product_type,83.3
2025-01-06,acrylic-keychain,product_type,71.6
2025-01-13,acrylic-keychain,product_type,68.4
2025-01-20,acrylic-keychain,product_type,75.3
2025-01-27,acrylic-keychain,product_type,74.5
2025-02-03,acrylic-keychain,product_type,60.9
2025-02-10,acrylic-keychain,product_type,59.4
2025-02-17,acrylic-keychain,product_type,60.8
2025-02-24,acrylic-keychain,product_type,61.9
2025-03-03,acrylic-keychain,product_type,47.6
2025-03-10,acrylic-keychain,product_type,54.6
2025-03-17,acrylic-keychain,product_type,50.8
2025-03-24,acrylic-keychain,product_type,53.6
2025-03-31,acrylic-keychain,product_type,55.2
2025-04-07,acrylic-keychain,product_type,53.6
2025-04-14,acrylic-keychain,product_type,51.0
2025-04-21,acrylic-keychain,product_type,51.2
2025-04-28,acrylic-keychain,product_type,53.3
2025-05-05,acrylic-keychain,product_type,46.0
2025-05-12,acrylic-keychain,product_type,47.7
2025-05-19,acrylic-keychain,product_type,49.8
2025-05-26,acrylic-keychain,product_type,46.7
2025-06-02,acrylic-keychain,product_type,49.9
2025-06-09,acrylic-keychain,product_type,49.7
2025-06-16,acrylic-keychain,product_type,51.0
2025-06-23,acrylic-keychain,product_type,50.6
2025-06-30,acrylic-keychain,product_type,54.0
2025-07-07,acrylic-keychain,product_type,52.6
2025-07-14,acrylic-keychain,product_type,50.7
2025-07-21,acrylic-keychain,product_type,49.9
2025-07-28,acrylic-keychain,product_type,50.8
2025-08-04,acrylic-keychain,product_type,51.1
2025-08-11,acrylic-keychain,product_type,58.8
2025-08-18,acrylic-keychain,product_type,46.9
2025-08-25,acrylic-keychain,product_type,48.5
2025-09-01,acrylic-keychain,product_type,49.7
2025-09-08,acrylic-keychain,product_type,53.8
2025-09-15,acrylic-keychain,product_type,53.7
2025-09-22,acrylic-keychain,product_type,51.3
2025-09-29,acrylic-keychain,product_type,55.8
2025-10-06,acrylic-keychain,product_type,62.0
2025-10-13,acrylic-keychain,product_type,63.7
2025-10-20,acrylic-keychain,product_type,64.5
2025-10-27,acrylic-keychain,product_type,54.6
2025-11-03,acrylic-keychain,product_type,79.4
2025-11-10,acrylic-keychain,product_type,73.5
2025-11-17,acrylic-keychain,product_type,78.2
2025-11-24,acrylic-keychain,product_type,77.3
2025-12-01,acrylic-keychain,product_type,87.7
2025-12-08,acrylic-keychain,product_type,84.2
2025-12-15,acrylic-keychain,product_type,91.0
2025-12-22,acrylic-keychain,product_type,84.1
2025-12-29,acrylic-keychain,product_type,90.3
2026-01-05,acrylic-keychain,product_type,73.5
2026-01-12,acrylic-keychain,product_type,77.8
2026-01-19,acrylic-keychain,product_type,83.4
2026-01-26,acrylic-keychain,product_type,85.1
2026-02-02,acrylic-keychain,product_type,56.7
